日期,关键词,标题,正文摘要,点赞,收藏,评论,分享,类型,作者,封面图URL,标签,笔记ID,xsec_token,链接
2026-05-20,DELF B2/DELF B2口语,DELF B2 生态话题经典口语实例,备课édito B2(2) 这是一一篇经典的B2口语例文： 🍀开篇的introduction先把主题讲清楚： Au f,46,27,1,7,图文,做自己的民族志学家,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k0320cnnctulk005no9n31g8b17t4vq6m0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=1f2a67b8c16146f0c81332fe4b791e3c&t=6aa74094,,6a0d77ae000000003503bb25,YBkgnq7oGs4adSAzM28kmOZS8P4XzYqUmobIwiNsc6Mco=,https://www.xiaohongshu.com/explore/6a0d77ae000000003503bb25?xsec_token=YBkgnq7oGs4adSAzM28kmOZS8P4XzYqUmobIwiNsc6Mco=&xsec_source=app_note
2026-09-05,DELF B2/法语B2备考/DELF备考,法语DELF B2备考｜🫩第一天……,倒计时70天： 1️⃣过b1备考期间生词700个左右 2️⃣复习重点词汇、背例句 3️⃣听力复健……找了每日法语听力上一,46,14,13,3,图文,itwillpass,https://sns-na-i11.xhscdn.com/1040g2sg324o0uhiq74dg5pj960ehoqe3tef2820?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=b3faf72e054a5e6599e839896b7a8a6b&t=6aa74094,,6a9c01b30000000012034587,YBnERFdRjXykajzxOj9aQYtVV6O77ONSKWZaLXUoB1bZs=,https://www.xiaohongshu.com/explore/6a9c01b30000000012034587?xsec_token=YBnERFdRjXykajzxOj9aQYtVV6O77ONSKWZaLXUoB1bZs=&xsec_source=app_note
2026-05-09,DELF B2/法语B2备考,恭喜这位女性拿下法语B2,我的学生也是我的学妹法语TEF B2高分通过，超级为她骄傲和开心。🥳 这个暑假她就要去办理法国签证，秋天将开启令人兴奋,43,10,5,10,图文,ColetteColette,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k831vuu5kmsiia05oo0qsfkgc5iu083ol8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=59bfb78e77b88740319022e6e7a2b63d&t=6aa740a0,,69ff3be7000000001a02eef6,YBs3a4GszS4ycVHK5Yll2XEZPt2roBk9cffdkKZoFIRrI=,https://www.xiaohongshu.com/explore/69ff3be7000000001a02eef6?xsec_token=YBs3a4GszS4ycVHK5Yll2XEZPt2roBk9cffdkKZoFIRrI=&xsec_source=app_note
2026-07-20,DELF B2/DELF B2写作,DELF B2法国场写作真题范文9️⃣: 广告牌泛滥,[赞R]今天分享一道很典型的DELF B2写作题： « 你所在的城市广告牌越来越多，不仅影响城市景观，还可能带来安全、环,44,33,0,4,图文,咕噜法语课堂,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k8322rabv54no705n34n7dkd0sstic620g?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=0bb3c5fe32c39f877708486b6c9866d6&t=6aa740a0,,6a5dea06000000000100caf7,YBWLrkMszWQWDnGYoFZQ8dwlsmSVPxgT7m-K6CaZflDis=,https://www.xiaohongshu.com/explore/6a5dea06000000000100caf7?xsec_token=YBWLrkMszWQWDnGYoFZQ8dwlsmSVPxgT7m-K6CaZflDis=&xsec_source=app_note
2026-09-11,DELF B2/法语B2备考,法语b2听力拿高分的雷霆手段,听不出联诵连音导致理解错误怎么解决？ 以下是具体方法： ①从最近两天做过的听力材料里挑1篇，新闻也好，日常对话也好 ②录,42,33,1,6,图文,Liberté,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k8324vh83oc3icg5q1vvvqmr7nbdd44kl8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=49d0e35a18f36018f107487b3e2be62f&t=6aa740a0,,6aa3ae62000000002601c8f0,YBtWctSIoKrc7pkOWXRy_9u4SzqolxvyoiMYsBdx5ZeZs=,https://www.xiaohongshu.com/explore/6aa3ae62000000002601c8f0?xsec_token=YBtWctSIoKrc7pkOWXRy_9u4SzqolxvyoiMYsBdx5ZeZs=&xsec_source=app_note
2026-04-25,DELF B2,DELF B2 🇫🇷 主题词（6） - 环境,#法语 #法语法语 #DELF #法语单词 #delf #delf备考 #delfb2 #法语delf考试,40,23,0,0,图文,persevere💫,https://sns-na-i11.xhscdn.com/1040g00831vcqb4vnk0004avu14ar4ahgmkr2m6g?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=b6a066b69cd2c948fd0498601483e2b9&t=6aa740a0,,69ecafa000000000350252c3,YBMBPkgjbFEtIvbrMEIk_VbFQBbSn0MCKp9X3GfXo6QeI=,https://www.xiaohongshu.com/explore/69ecafa000000000350252c3?xsec_token=YBMBPkgjbFEtIvbrMEIk_VbFQBbSn0MCKp9X3GfXo6QeI=&xsec_source=app_note
2026-05-08,DELF B2,🗣️ DELF B2口语｜过渡用得好，逻辑分⬆️,exposé讲到一半突然断线，辩论时明明有想法却不知道怎么接话，大概率是因为你脑子里没存这些“逻辑胶水”。 今天整理一波,39,32,0,3,图文,alrightt français,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k831vtjrjdc2q705od21uu8cmn8cfb6o40?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=5ced7a49cc38a6941b7e89bb853b178f&t=6aa740a0,,69fde0c80000000038022546,YBEdFq_GVB1B2r8AfrhYKSXPBXOIDngy7fzJJwZ9IcAm8=,https://www.xiaohongshu.com/explore/69fde0c80000000038022546?xsec_token=YBEdFq_GVB1B2r8AfrhYKSXPBXOIDngy7fzJJwZ9IcAm8=&xsec_source=app_note
2026-09-06,DELF B2/法语B2备考,此女正在为法语DelfB2考试而痛苦,b2考试倒计时11天，后悔没有早点开始准备[哭惹R] 现在的我好痛苦[哭惹R] 都二十几岁的人了还要为学习而苦恼，果然年,38,2,39,1,图文,念念,https://sns-na-i11.xhscdn.com/note_pre_post_uhdr/1040g3r0324p8aoi4nk005nqa9tf082h3aecie9g?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=237426cd5f9564194402df60121c3f6b&t=6aa740a0,,6a9d47be000000000b002605,YBoMW0nGsX4I5bWo7f73KVoJOFmm6nDxMSVOOMFL9Unyw=,https://www.xiaohongshu.com/explore/6a9d47be000000000b002605?xsec_token=YBoMW0nGsX4I5bWo7f73KVoJOFmm6nDxMSVOOMFL9Unyw=&xsec_source=app_note
2026-07-27,DELF B2,DELF B2喜提不合格,果然人生真的总是不会像所幻想的那么顺利啊[叹气R] 下辈子好好学法语吧😇 #法语 #二外法语 #DELF #DE,35,2,32,9,图文,锇砷砷锝砹锗铌,https://sns-na-i11.xhscdn.com/1040g0083233v63aink5g5or90s67qk97apciddg?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=ddc85cb1f729429b08535f46c0a3789e&t=6aa740a0,,6a66b09000000000060103e8,YBff9bBq3MnDjAMHeG2h6NNo8vzHlQyHClCHnTfh3e8xQ=,https://www.xiaohongshu.com/explore/6a66b09000000000060103e8?xsec_token=YBff9bBq3MnDjAMHeG2h6NNo8vzHlQyHClCHnTfh3e8xQ=&xsec_source=app_note
2026-03-28,DELF B2,给大家普及一下法语B2需要达到的强度,先说一下我的情况：纯零基础，连法语有几个时态都不知道的那种。A1开始完全自学，中间也走过弯路，后来认真备考DELF，一共,34,30,9,5,图文,快乐薯i,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k031u89ksqg1u005q9986qs5m2lfm12i98?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=1565fb3b60b20218361d8c1e5aab9232&t=6aa740a0,,69c747850000000023011ff0,YBfZWa30j4ShuZ_2CSJCVGBRJ8PSIJ8LZU6jNJC0wu4eY=,https://www.xiaohongshu.com/explore/69c747850000000023011ff0?xsec_token=YBfZWa30j4ShuZ_2CSJCVGBRJ8PSIJ8LZU6jNJC0wu4eY=&xsec_source=app_note
2026-07-27,DELF B2,DELF B2出分,震撼亚洲[萌萌哒R]#法语 #法语B,34,0,6,3,图文,阿尔蒂尔,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k032341e2oa026g5nf68ong97c4lvdf9hg?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=7b73a9d404d21674354dcd2cd27f5c31&t=6aa740a0,,6a66c2b400000000100292a8,YBff9bBq3MnDjAMHeG2h6NNqZ5qBlXLpxwoUVnPosDC5Q=,https://www.xiaohongshu.com/explore/6a66c2b400000000100292a8?xsec_token=YBff9bBq3MnDjAMHeG2h6NNqZ5qBlXLpxwoUVnPosDC5Q=&xsec_source=app_note
2026-05-16,DELF B2/DELF B2口语,🇫🇷法语学生delf B2高分出,其实考这个试很多人第一反应就是去背例文，但其实掌握了套路之后，例文看两三篇你就知道是怎么一回事。不到两个月就能完全独立说,33,11,11,3,图文,Chris法语课堂,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k03207t8ukq62605ns8k8u08ov8akbdgj0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=0a1d3124daa218e08c5fb84296cf8b16&t=6aa740a0,,6a086bcf000000003601c778,YB1HEkXZNlIT37mUMXYHYloZ5QYiQMALloYN5CGZ3avns=,https://www.xiaohongshu.com/explore/6a086bcf000000003601c778?xsec_token=YB1HEkXZNlIT37mUMXYHYloZ5QYiQMALloYN5CGZ3avns=&xsec_source=app_note
2026-05-10,DELF B2/DELF B2写作/DELF备考,批改一上午delf/dalf作文有感,还有一个月就要考试了，不管哪个级别备考，写作板块的宗旨从来都是“完成大于完美” 1）不出任何基础语法错误和拼写错误胜过千,32,11,9,0,图文,莽撞的教学记录,https://sns-na-i11.xhscdn.com/note_pre_post_uhdr/1040g3r831vvit9s6jq005o72shj0bih24m4obng?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=b6d5ba06589f4e9bd8a097ccf42904f5&t=6aa740a0,,69ffe5ab00000000360183ec,YBs3a4GszS4ycVHK5Yll2XEeG_M5GLDbDtX6l9OusktDM=,https://www.xiaohongshu.com/explore/69ffe5ab00000000360183ec?xsec_token=YBs3a4GszS4ycVHK5Yll2XEeG_M5GLDbDtX6l9OusktDM=&xsec_source=app_note
2026-04-26,DELF B2,DELF B2口语提分方法（超详细版）,DELF B2口语怎么提升？它来喽[派对R][派对R][派对R]#DELFB2 #DELF备考 #法语 #口语,32,36,2,8,图文,起音法语,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k831vdb8ds3hm705pje5r91oqmn4ls6m88?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=b9b734974604db96303df0e4a0d76ea2&t=6aa740a0,,69ed39dd0000000035024712,YBV7KRSHAidg19GmL4UcmpTMsuJb4yjbMujI4e_UZh_Nw=,https://www.xiaohongshu.com/explore/69ed39dd0000000035024712?xsec_token=YBV7KRSHAidg19GmL4UcmpTMsuJb4yjbMujI4e_UZh_Nw=&xsec_source=app_note
2026-07-27,DELF B2,DELF B2拿下！,从去年8.14号开始学。完全0基础开始学的，之前一句法语都不会，后面学了才知道原来怡宝的logo就是 c’est bon,33,15,21,2,图文,吃独食啊我,https://sns-na-i11.xhscdn.com/1040g0083234011pfg2005o1i5k3094i95o0p1fg?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=aa444934b0e9466ce79ac4f2518f2779&t=6aa740a0,,6a66b920000000001d0201ae,YBff9bBq3MnDjAMHeG2h6NNnqGbNINPOpR9fDsGNPII5g=,https://www.xiaohongshu.com/explore/6a66b920000000001d0201ae?xsec_token=YBff9bBq3MnDjAMHeG2h6NNnqGbNINPOpR9fDsGNPII5g=&xsec_source=app_note
2026-08-11,DELF B2/DELF备考,给大家普及一下法语B2需要达到的真是强度..,#先学2分钟再说 #法语 #法语入门 #法语零基础学习 #法语交际口语 #二外法语 #备考经验 #法语法语,30,16,1,4,视频,哔哔哔,https://sns-na-i11.xhscdn.com/spectrum/1040g34o323nkc4ks70105pqrona21elrkagaf68?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=f944f559287f1a694ed6f10e074b46c8&t=6aa740a0,,6a7ad292000000002202c54c,YBg9pZ88CTXEBSQkRPdIyFjcgyriaIXw8vABUE4EbhRew=,https://www.xiaohongshu.com/explore/6a7ad292000000002202c54c?xsec_token=YBg9pZ88CTXEBSQkRPdIyFjcgyriaIXw8vABUE4EbhRew=&xsec_source=app_note
2026-06-05,DELF B2/DELF B2口语/DELF备考,DELF B2写作口语万能措施：équilibre,在DELF B2口语和写作中，如果想不到好的solution，可以试着套用找到平衡这一思路，可以应对环境、人工智能、教育,29,23,1,3,图文,雨果教法语,https://sns-na-i11.xhscdn.com/1040g2sg321158fk071305n0oep2hnuhd4u4h9ig?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=98a67b3222e3956f7a8a382ab589f27d&t=6aa740a0,,6a225dc100000000360002f7,YBT-U_jjsbHbqvrEkEfazrDw8KsMCkYmEIBTYPR1wKHx0=,https://www.xiaohongshu.com/explore/6a225dc100000000360002f7?xsec_token=YBT-U_jjsbHbqvrEkEfazrDw8KsMCkYmEIBTYPR1wKHx0=&xsec_source=app_note
2026-07-12,DELF B2,法语DELF B2正式证书到手，继续冲,#法语 #小语种 #法语零基础学习 #二外法语,29,1,6,0,图文,Yiiiiii,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k8322h86jr7nu005p3hhhn43h2k4ucc9i0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=e8bb56e06210a777d1a1be8e91ef49ed&t=6aa740a0,,6a53850e00000000170095d3,YB63MF9yEAdT9OBJPl4QuYsLyczae-8FM-DNQnD2AXb08=,https://www.xiaohongshu.com/explore/6a53850e00000000170095d3?xsec_token=YB63MF9yEAdT9OBJPl4QuYsLyczae-8FM-DNQnD2AXb08=&xsec_source=app_note
2026-08-11,DELF B2,18个月DELF裸考B2经验分享贴,#小语种学习howto #法语 #法语翻译 #法语零基础学习 #法国留學 #delf #tcf,27,22,3,6,图文,斯特在法国,https://sns-na-i11.xhscdn.com/1040g2sg323oaef157a705os5g5pnr0pg72tqi9g?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=56c3ed4048bda5b796e9f2e359c0e590&t=6aa740a0,,6a7b88960000000005032f3a,YBB6fD-qvxf8xjzDMI-CCmIrAz0692gft_9TkDS4MDzgc=,https://www.xiaohongshu.com/explore/6a7b88960000000005032f3a?xsec_token=YBB6fD-qvxf8xjzDMI-CCmIrAz0692gft_9TkDS4MDzgc=&xsec_source=app_note
2026-09-06,DELF B2,法语DELF B2备考｜🤨第二天：依旧听力复健…,倒计时69天: 1️⃣复习重点词汇和作文可用句型，议论文、观点表达、引用权威信息之类的重点句型默写。 2️⃣听力基础太差,27,9,6,0,图文,itwillpass,https://sns-na-i11.xhscdn.com/1040g2sg324p82mus72e05pj960ehoqe3m44nf48?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=8001026dc4e3196586da96b197906ad0&t=6aa740a0,,6a9d685e000000002900c022,YBoMW0nGsX4I5bWo7f73KVoH1QyHLrw8RWiNtWzeZnZDU=,https://www.xiaohongshu.com/explore/6a9d685e000000002900c022?xsec_token=YBoMW0nGsX4I5bWo7f73KVoH1QyHLrw8RWiNtWzeZnZDU=&xsec_source=app_note
2026-09-09,DELF B2/DELF备考,法语DELF B2备考｜💶第五天：两千又两千～,倒计时66天，已报名： 1️⃣听力6篇，今天六篇都是日常电话交流比较简单，很快就背完过完了，前几个单元是通讯新闻口播之类,25,12,13,2,图文,itwillpass,https://sns-na-i11.xhscdn.com/1040g008324t1tnd332705pj960ehoqe3a2l0bl0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=f4f18daab9370b3fbee2784bafd09c02&t=6aa740a0,,6aa15a1400000000120003ef,YBphypXusQ-25hqRK8EQIYjxjqUkP6W1J5DHPFlCvv1NY=,https://www.xiaohongshu.com/explore/6aa15a1400000000120003ef?xsec_token=YBphypXusQ-25hqRK8EQIYjxjqUkP6W1J5DHPFlCvv1NY=&xsec_source=app_note
2026-08-25,DELF B2/DELF备考,26岁考了法语B2，劝大家别想的太天真...,先交代背景：纯法语零基础，非语言专业，和法语八竿子打不着。入坑理由很感性——迷上一部法剧，加上一直想去魁北克和非洲法语区,24,30,6,5,图文,晨之阳法语,https://sns-na-i11.xhscdn.com/spectrum/1040g34o3249k14e00m105q25h1j6r7euiq86mro?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=b9c3cf94052fb732312bab757e9a9221&t=6aa740a0,,6a8d3e630000000021013890,YByqs-1ORN4G3_ra6_6F2fQxevKsoAilCnbwedfJLb1nA=,https://www.xiaohongshu.com/explore/6a8d3e630000000021013890?xsec_token=YByqs-1ORN4G3_ra6_6F2fQxevKsoAilCnbwedfJLb1nA=&xsec_source=app_note
2026-04-20,DELF B2写作,非法专DELF B2在职备考三个月90分攻略,这么高的分我是真没想到 感谢天津 继续加油咯 [星R]个人情况 基础A2水平，口语甚至都达不到A2，第一次上口语课的时候,318,253,49,24,图文,Liana,https://sns-na-i11.xhscdn.com/1040g00831v5qhg212i004bracr30v8lij8l3hk0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=0bd54f1e146744f2ab490ab108de17d0&t=6aa740b6,,69e58410000000002301d428,YBq1PpAqKUvJjPtWRJA3wLR9ou-z9T24l9EO4RJUPtowo=,https://www.xiaohongshu.com/explore/69e58410000000002301d428?xsec_token=YBq1PpAqKUvJjPtWRJA3wLR9ou-z9T24l9EO4RJUPtowo=&xsec_source=app_note
2026-06-04,DELF B2写作/DELF B2口语,DELF B2写作口语万能措施：sensibiliser,DELF B2写作和口语，很多同学平时背了不少表达，但到了考试时还是不知道怎么提出解决方案。 其实比起记住更多单词，更重,131,118,3,18,图文,雨果教法语,https://sns-na-i11.xhscdn.com/1040g2sg320v4ag8qn0605n0oep2hnuhdv36l1g8?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=673dcdd103c29ac41dede60aa0430068&t=6aa740b6,,6a2033f10000000035033f9c,YBBepO0wb20n6vFCZlfWKOIsPdhiWGUEm6pMYAaGnTlrY=,https://www.xiaohongshu.com/explore/6a2033f10000000035033f9c?xsec_token=YBBepO0wb20n6vFCZlfWKOIsPdhiWGUEm6pMYAaGnTlrY=&xsec_source=app_note
2026-06-14,DELF B2写作,Delf B2 2026年6月国内场次考题合集,听力1：L'influence des gens sur les gens？ 《我们有多容易被他人影响？》 听力2：Lu,74,76,6,15,图文,沉迷的胡桃,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k8323234bj1nu705pf5unbh9o5vukk4ikg?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=7a935a6283a2e663442017e58830572c&t=6aa740b6,,6a2e1b35000000001702c72f,YB3l63kITbDDOgcHW06kQlD5mq5WKfk0kDtV02zNcVpzg=,https://www.xiaohongshu.com/explore/6a2e1b35000000001702c72f?xsec_token=YB3l63kITbDDOgcHW06kQlD5mq5WKfk0kDtV02zNcVpzg=&xsec_source=app_note
2026-04-12,DELF B2写作,倒计时1天⚠️delfb2写作一点通优惠快结束啦,很多人一写就逻辑乱、表达不够B2、凑不够字数，但其实B2写作抓对结构和句型真的很好提分。 这本《DELF B2写作一点通,55,33,6,8,图文,莽撞法语助教,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k031urvihng34005pn1cgj7eeu60tll0so?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=53903ddc1ee8743f3bee981ade29973d&t=6aa740b6,,69db71de0000000023022d27,YBicq5PHdN_eJqOGXMoFItkZxM5nWZQhtX9EsyZqK6GAQ=,https://www.xiaohongshu.com/explore/69db71de0000000023022d27?xsec_token=YBicq5PHdN_eJqOGXMoFItkZxM5nWZQhtX9EsyZqK6GAQ=&xsec_source=app_note
2026-08-01,DELF B2写作,DELFB2备考经验贴（二）写作,三、写作 大家都写过高考英语作文，虽然对我来说高考已经是n年前的事了，但我觉得delf写作和高考英语一样都是八股文，有据,35,14,1,1,图文,dd,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k8323ahb2r0nu4g5ogjfm740snckg9h020?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=b10c07cae2449afebfda5117e929616a&t=6aa740b6,,6a6d89b500000000060047ac,YBY4xrOQABtsGiKxDAqjbiS63v6bY2Pj-bIzGQV6IRGJQ=,https://www.xiaohongshu.com/explore/6a6d89b500000000060047ac?xsec_token=YBY4xrOQABtsGiKxDAqjbiS63v6bY2Pj-bIzGQV6IRGJQ=&xsec_source=app_note
2026-04-15,DELF B2写作,法语作文怎么写？Delf B2写作提分神器！,备考Delf B2的朋友们，还在为法语写作担心吗？这次真的可以帮到你！ 我们的《Delf B2满分作文》是由Delf/D,34,34,11,12,图文,巴黎乃行知法语,https://sns-na-i11.xhscdn.com/spectrum/1040g0k031uvtb0s52s005pkg05qgu51hrv9m6oo?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=4d7a904db3096b5a9906bd093a35c7de&t=6aa740b6,,69df7835000000002200f605,YBBGrgNscrIbiO-4oR7eGIp9_33Bst9XeX-IkYnDWUNDw=,https://www.xiaohongshu.com/explore/69df7835000000002200f605?xsec_token=YBBGrgNscrIbiO-4oR7eGIp9_33Bst9XeX-IkYnDWUNDw=&xsec_source=app_note
2026-07-27,DELF B2写作,法语DELF B2首考通过！,分数比自己想的要高。我果然还是阅读能力更强，差两分满分，写作口语中等，听力最拉（但是听力题目真的很难啊）。 考这次法语纯,25,2,14,5,图文,楚青,https://sns-na-i11.xhscdn.com/notes_pre_post/1040g3k032340qeatmu0048oh3o2ncs4io36udjo?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=4841ec1034fce6a96c6a3235ac23f45a&t=6aa740b6,,6a66bfb9000000001101604c,YBD1os52X5jbSOW25WDQpDGNoTjcLtfp_DWYRUcXisnZI=,https://www.xiaohongshu.com/explore/6a66bfb9000000001101604c?xsec_token=YBD1os52X5jbSOW25WDQpDGNoTjcLtfp_DWYRUcXisnZI=&xsec_source=app_note
2026-09-11,DELF B2写作/DELF备考,考商极高‼️DELFDALF的写作到底怎么练？？,DELF/DALF 写作到底考什么、怎么拿高分？ 这期视频把我课程里会讲的写作重点一次说清，得分点是什么？ 真正有效的练,24,10,0,2,视频,Margot小马老师📑,https://sns-na-i11.xhscdn.com/spectrum/1040g34o324vsn8pf341041e0ln1867c11cjh3u0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=5fbc21c5fe0f5ff4a6a15ad661e1c89c&t=6aa740b6,,6aa40d4e0000000025036e05,YBYE4HYMb48lLa80_7XNA60XSmhzJk-vTpmtyC2gwqVQQ=,https://www.xiaohongshu.com/explore/6aa40d4e0000000025036e05?xsec_token=YBYE4HYMb48lLa80_7XNA60XSmhzJk-vTpmtyC2gwqVQQ=&xsec_source=app_note
2026-06-10,DELF B2写作,DELF B2写作｜轻松从9分到13分,6月场考前最后三天，你准备好了吗？[暗中观察R] 还没有，作文总感觉“写了好多但分不高”？ . 别怕，这篇攻略就是为你而,22,18,2,3,图文,法语有宁✨,https://sns-na-i11.xhscdn.com/1040g2sg3217k77bfneig491kh72182e06fip3qo?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=5c78a73795adbebb37b8e98a171ac391&t=6aa740b6,,6a28eafa0000000007021601,YBfNqXvAIUmYL2HmK59rIiRfwNkXUNdWn2EB2itp7q1Ds=,https://www.xiaohongshu.com/explore/6a28eafa0000000007021601?xsec_token=YBfNqXvAIUmYL2HmK59rIiRfwNkXUNdWn2EB2itp7q1Ds=&xsec_source=app_note
2026-07-27,DELF B2写作,流水账之delf b2过了,为了tcf ca 学了两年，上次听力差点分没到clb 8，导致功亏一篑[石化R] 狠狠摆烂一个半月后，抱着“来都来了”的,22,1,28,0,图文,LalaLand🥕,https://sns-na-i11.xhscdn.com/1040g00832340gjpcnk005o0d679g8f1h15tb6i0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=ad27f647ed6582bf076da794cea3b360&t=6aa740b6,,6a66bdae000000000a038b01,YBD1os52X5jbSOW25WDQpDGIKnk5cJ-sSGpQKDxGbH2vE=,https://www.xiaohongshu.com/explore/6a66bdae000000000a038b01?xsec_token=YBD1os52X5jbSOW25WDQpDGIKnk5cJ-sSGpQKDxGbH2vE=&xsec_source=app_note
2026-04-21,DELF B2写作/DELF B2口语,15天冲刺DELF B2口语满分,相信很多和我一样的零起点同学都遇到过这些问题：口语张不开嘴，看到考官就紧张，débat时候一个字听不懂，monologu,19,13,1,4,图文,每天吃滨一百次,https://sns-na-i11.xhscdn.com/1040g00831v753bkqig005q58bammbr266aku5e0?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=3faf88be9157faa3e0870d9ea21fc826&t=6aa740b6,,69e6e8ef000000002202bb1e,YBPufgxT6N-e2l3ZqfbI0YB3yDpScKJqNRJUDkB_2YkaU=,https://www.xiaohongshu.com/explore/69e6e8ef000000002202bb1e?xsec_token=YBPufgxT6N-e2l3ZqfbI0YB3yDpScKJqNRJUDkB_2YkaU=&xsec_source=app_note
2026-08-28,DELF B2写作/DELF B2口语/DELF备考,DELF B2考前4天，我到底背了什么？,,18,14,2,1,图文,李小妞,https://sns-na-i11.xhscdn.com/spectrum/1040g0k0324dgjt43n2004a0ppmhbud4kh2j580o?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=6c4057a4db152828f8d269f97db3d90e&t=6aa740b6,,6a913a7000000000080113f4,YBNAPKED54J9eMa8L1KCorXn8WAMMgDMFUn8XG-HirHI8=,https://www.xiaohongshu.com/explore/6a913a7000000000080113f4?xsec_token=YBNAPKED54J9eMa8L1KCorXn8WAMMgDMFUn8XG-HirHI8=&xsec_source=app_note
2026-09-07,DELF B2写作,好心提醒开学备考法语B2的不要太老实了,简单说一下我的情况，我是去年考过的法语 B2，零基础，非俄语专业考过的。去年备考的时候迷茫过很长时间，在此也想提醒一下今,16,8,0,0,图文,做一个快乐的小仙女,https://sns-na-i11.xhscdn.com/1040g008324qgv67hig005ngs25h09e938t4vk4g?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=c02101d9500f7c86dd6fe47652672890&t=6aa740b6,,6a9e8d47000000002b025165,YBAsjdE48O9m-JBWdbCyCqDs-RnVzYwBeDqA5ygRKGEpY=,https://www.xiaohongshu.com/explore/6a9e8d47000000002b025165?xsec_token=YBAsjdE48O9m-JBWdbCyCqDs-RnVzYwBeDqA5ygRKGEpY=&xsec_source=app_note
2026-07-27,DELF B2写作,法语 delf b2 26年6月场出分啦,"阅读口语接近满分[偷笑R] 阅读不意外，一直按C1准备的，地铁阅读法[哇R] 口语抽到télétravail,幸运A[害",16,1,21,0,图文,Bizarre,https://sns-na-i11.xhscdn.com/1040g2sg323411u07msk05oe5tg8k16ufpe7odco?imageView2/2/w/1440/format/webp&ap=5&sc=SRH_DTL&sign=958c144702337156a401d8d432b1dd18&t=6aa740b6,,6a66c0dd000000000f01dbf7,YBD1os52X5jbSOW25WDQpDGHVWDPokuKR7Q_vt-gdTcpU=,https://www.xiaohongshu.com/explore/6a66c0dd000000000f01dbf7?xsec_token=YBD1os52X5jbSOW25WDQpDGHVWDPokuKR7Q_vt-gdTcpU=&xsec_source=app_note
